value,type,n,R
15.231252732424554,Strat_prop,1.0,2.0
11.905591611005164,Strat_prop,1.0,2.0
13.590818975625325,Strat_prop,1.0,2.0
13.518966969764246,Strat_prop,1.0,2.0
12.316053056702989,Strat_prop,1.0,2.0
11.189711572014659,Strat_prop,1.0,2.0
10.221289248384561,Strat_prop,1.0,2.0
17.45176963429396,Strat_prop,1.0,2.0
13.964165292765127,Strat_prop,1.0,2.0
5.107903627995581,Strat_prop,1.0,2.0
18.464736355613706,Strat_prop,1.0,2.0
8.752658044909335,Strat_prop,1.0,2.0
8.76503543582329,Strat_prop,1.0,2.0
10.701430186938898,Strat_prop,1.0,2.0
13.647396766336136,Strat_prop,1.0,2.0
10.99561393897476,Strat_prop,1.0,2.0
12.999173345377073,Strat_prop,1.0,2.0
3.6963218727766742,Strat_prop,1.0,2.0
11.014944230763536,Strat_prop,1.0,2.0
9.87847382155911,Strat_prop,1.0,2.0
1.3651366367226685,Strat_prop,1.0,2.0
15.938588528765049,Strat_prop,1.0,2.0
10.50764813858347,Strat_prop,1.0,2.0
11.310710264875915,Strat_prop,1.0,2.0
16.75791365387144,Strat_prop,1.0,2.0
8.522255095334465,Strat_prop,1.0,2.0
5.176467305910159,Strat_prop,1.0,2.0
4.308410404796497,Strat_prop,1.0,2.0
10.425376602710504,Strat_prop,1.0,2.0
13.385161496751275,Strat_prop,1.0,2.0
12.813770183641868,Strat_prop,1.0,2.0
12.094524797697588,Strat_prop,1.0,2.0
12.305761963572644,Strat_prop,1.0,2.0
16.200736153309943,Strat_prop,1.0,2.0
12.577095950666486,Strat_opt,1.0,2.0
4.930289576798815,Strat_opt,1.0,2.0
4.721599311506536,Strat_opt,1.0,2.0
11.028526204899814,Strat_opt,1.0,2.0
12.943072588244268,Strat_opt,1.0,2.0
11.764933314018819,Strat_opt,1.0,2.0
9.921057660112961,Strat_opt,1.0,2.0
21.028986512438724,Strat_opt,1.0,2.0
5.237335920042826,Strat_opt,1.0,2.0
18.671960008883687,Strat_opt,1.0,2.0
9.402841942176005,Strat_opt,1.0,2.0
14.750404846109381,Strat_opt,1.0,2.0
23.132672750212357,Strat_opt,1.0,2.0
18.80443432697224,Strat_opt,1.0,2.0
14.046892643139586,Strat_opt,1.0,2.0
20.123595470630793,Strat_opt,1.0,2.0
10.503118303046627,Strat_opt,1.0,2.0
25.03493058060168,Strat_opt,1.0,2.0
16.334104409591042,Strat_opt,1.0,2.0
7.651018253323337,Strat_opt,1.0,2.0
4.319067866661426,Strat_opt,1.0,2.0
13.07393206603325,Strat_opt,1.0,2.0
13.453995784149836,Strat_opt,1.0,2.0
9.816579966567838,Strat_opt,1.0,2.0
6.439730939155668,Strat_opt,1.0,2.0
14.23972992307182,Strat_opt,1.0,2.0
6.795968609441353,Strat_opt,1.0,2.0
16.524668880487546,Strat_opt,1.0,2.0
13.419813803974483,Strat_opt,1.0,2.0
8.570089255180658,Strat_opt,1.0,2.0
13.353145443407282,Strat_opt,1.0,2.0
8.558147670928763,Strat_opt,1.0,2.0
6.0670021802861065,Strat_opt,1.0,2.0
10.390194258590585,Strat_opt,1.0,2.0
12.030020396611377,Strat_opt,1.0,2.0
17.683907160524956,Strat_opt,1.0,2.0
15.115800348357666,Strat_opt,1.0,2.0
7.4294321455348875,Strat_opt,1.0,2.0
17.461595385798063,Strat_opt,1.0,2.0
21.39279543454033,Strat_opt,1.0,2.0
4.0633696121476035,Strat_opt,1.0,2.0
8.736764488834154,Strat_opt,1.0,2.0
10.368059137324291,Strat_opt,1.0,2.0
12.27358054495705,Strat_opt,1.0,2.0
13.277049998386632,Strat_opt,1.0,2.0
9.501175843146365,Strat_opt,1.0,2.0
19.739182520486708,Strat_opt,1.0,2.0
16.206438628245007,Strat_opt,1.0,2.0
15.99269524218273,Strat_opt,1.0,2.0
11.81946799184243,Strat_opt,1.0,2.0
21.820977421084752,Strat_opt,1.0,2.0
8.905678115293902,Strat_opt,1.0,2.0
17.624700113599854,Strat_opt,1.0,2.0
11.635230910911442,Strat_opt,1.0,2.0
10.486348326504398,Strat_opt,1.0,2.0
11.92891256849555,Strat_opt,1.0,2.0
5.749203675367093,Strat_opt,1.0,2.0
14.505870724806353,Strat_opt,1.0,2.0
10.994588699248101,Strat_opt,1.0,2.0
8.565362466938243,Strat_opt,1.0,2.0
10.582460295864845,Strat_opt,1.0,2.0
19.792400420160803,Strat_opt,1.0,2.0
21.74462071461013,Strat_opt,1.0,2.0
11.156268731879704,Strat_opt,1.0,2.0
11.843731237076348,Strat_opt,1.0,2.0
21.435058981152327,Strat_opt,1.0,2.0
9.332937733282314,Strat_opt,1.0,2.0
18.392713877332433,Strat_opt,1.0,2.0
17.771798259841464,Strat_opt,1.0,2.0
15.853671441126501,Strat_opt,1.0,2.0
3.3721168973695255,Strat_opt,1.0,2.0
12.662421684679352,Strat_opt,1.0,2.0
18.25688422289372,Strat_opt,1.0,2.0
6.823637992732524,Strat_opt,1.0,2.0
3.565508303609981,Strat_opt,1.0,2.0
9.963038517069037,Strat_opt,1.0,2.0
5.582523878173301,Strat_opt,1.0,2.0
11.269180244921543,Strat_opt,1.0,2.0
10.055787864645577,Strat_opt,1.0,2.0
15.695812316498124,Strat_opt,1.0,2.0
14.658462412217991,Strat_opt,1.0,2.0
13.389819701116043,Strat_opt,1.0,2.0
19.49691302149637,Strat_opt,1.0,2.0
4.88236894391744,Strat_opt,1.0,2.0
9.69305196021802,Strat_opt,1.0,2.0
15.361121654248429,Strat_opt,1.0,2.0
10.014333165854806,Strat_opt,1.0,2.0
10.803238624960045,Strat_opt,1.0,2.0
13.560569811558693,Strat_opt,1.0,2.0
18.046067271433493,Strat_opt,1.0,2.0
3.8016959657327156,Strat_opt,1.0,2.0
13.864552695449827,Strat_opt,1.0,2.0
16.0323678638075,Strat_opt,1.0,2.0
6.298050391883136,Strat_opt,1.0,2.0
15.789688008489344,Strat_opt,1.0,2.0
13.427050762898489,Strat_opt,1.0,2.0
21.57084625767567,Strat_opt,1.0,2.0
14.576192621297809,Strat_opt,1.0,2.0
18.19439708083043,Strat_opt,1.0,2.0
4.483656349360461,Strat_opt,1.0,2.0
5.566166322698715,Antithetic,1.0,2.0
27.216381987440673,Antithetic,1.0,2.0
14.507334311332814,Antithetic,1.0,2.0
2.9838185020773196,Antithetic,1.0,2.0
8.478319747513966,Antithetic,1.0,2.0
15.139614788458177,Antithetic,1.0,2.0
12.971436515741608,Antithetic,1.0,2.0
19.81706373513429,Antithetic,1.0,2.0
29.754402035441924,Antithetic,1.0,2.0
13.934041122912516,Antithetic,1.0,2.0
6.393474953435323,Antithetic,1.0,2.0
16.496658064759302,Antithetic,1.0,2.0
7.398072497660142,Antithetic,1.0,2.0
13.874468043599515,Antithetic,1.0,2.0
18.256924699332114,Antithetic,1.0,2.0
4.623228573216658,Antithetic,1.0,2.0
6.248279352249254,Antithetic,1.0,2.0
21.885553406209144,Antithetic,1.0,2.0
16.679069947076947,Antithetic,1.0,2.0
7.846057584795158,Antithetic,1.0,2.0
2.7313295825490895,Antithetic,1.0,2.0
